Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Procedure Type,Procedure Name,Application Type Code,Application Type,Application Data Type,Application Data,Application Average Persons Per Case,Number of Applications
#date+year,#country+code+origin,#country+code+asylum,#country+name+origin,#country+name+asylum,#indicator+procedure_type,#indicator+procedure+name,#indicator+application_type+code,#indicator+application_type,#indicator+application_data_type,#indicator+application_data,#indicator+application_average_persons+num,#inneed+asylum_seekers+applications
2000,SDN,EGY,Sudan,Egypt,U,UNHCR,V,,P,Persons,0,12206
2000,SDN,AUS,Sudan,Australia,G,Government,V,,C,Cases,0,5
2000,SDN,AUS,Sudan,Australia,G,Government,V,,C,Cases,0,15
2000,SDN,AUT,Sudan,Austria,G,Government,V,,P,Persons,0,40
2000,SDN,BEL,Sudan,Belgium,G,Government,V,,P,Persons,0,185
2000,SDN,BEN,Sudan,Benin,G,Government,V,,P,Persons,0,16
2000,SDN,BWA,Sudan,Botswana,G,Government,V,,P,Persons,0,12
2000,SDN,BRA,Sudan,Brazil,G,Government,V,,P,Persons,0,11
2000,SDN,BGR,Sudan,Bulgaria,G,Government,V,,P,Persons,0,5
2000,SDN,CAN,Sudan,Canada,G,Government,V,,P,Persons,0,376
2000,SDN,CAF,Sudan,Central African Republic,G,Government,V,,P,Persons,0,23
2000,SDN,TCD,Sudan,Chad,U,UNHCR,V,,P,Persons,0,116
2000,SDN,COG,Sudan,Congo,U,UNHCR,V,,C,Cases,0,7
2000,SDN,COD,Sudan,Democratic Republic of the Congo,U,UNHCR,V,,C,Cases,0,18
2000,SDN,CYP,Sudan,Cyprus,U,UNHCR,V,,P,Persons,0,5
2000,SDN,CZE,Sudan,Czechia,G,Government,V,,C,Cases,0,5
2000,SDN,CZE,Sudan,Czechia,G,Government,V,,C,Cases,0,32
2000,SDN,DNK,Sudan,Denmark,G,Government,V,,P,Persons,0,24
2000,SDN,ERI,Sudan,Eritrea,U,UNHCR,V,,P,Persons,0,211
2000,SDN,FRA,Sudan,France,G,Government,V,,P,Persons,0,92
2000,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,V,,C,Cases,0,415
2000,SDN,DEU,Sudan,Germany,G,Government,V,,P,Persons,0,156
2000,SDN,DEU,Sudan,Germany,G,Government,V,,P,Persons,0,53
2000,SDN,GHA,Sudan,Ghana,G,Government,V,,P,Persons,0,5
2000,SDN,GRC,Sudan,Greece,G,Government,V,,P,Persons,0,41
2000,SDN,HUN,Sudan,Hungary,G,Government,V,,P,Persons,0,78
2000,SDN,IND,Sudan,India,U,UNHCR,V,,P,Persons,0,68
2000,SDN,IRL,Sudan,Ireland,G,Government,V,,P,Persons,0,39
2000,SDN,IRQ,Sudan,Iraq,U,UNHCR,V,,P,Persons,0,5
2000,SDN,ITA,Sudan,Italy,G,Government,V,,P,Persons,0,40
2000,SDN,JOR,Sudan,Jordan,U,UNHCR,V,,P,Persons,0,218
2000,SDN,KEN,Sudan,Kenya,U,UNHCR,V,,P,Persons,0,788
2000,SDN,LBY,Sudan,Libya,U,UNHCR,V,,P,Persons,0,7
2000,SDN,LBN,Sudan,Lebanon,U,UNHCR,V,,P,Persons,0,1531
2000,SDN,MDA,Sudan,Republic of Moldova,U,UNHCR,V,,P,Persons,0,29
2000,SDN,MEX,Sudan,Mexico,U,UNHCR,V,,P,Persons,0,5
2000,SDN,MOZ,Sudan,Mozambique,G,Government,V,,P,Persons,0,5
2000,SDN,MLT,Sudan,Malta,G,Government,V,,C,Cases,0,5
2000,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,V,,P,Persons,0,1426
2000,SDN,NER,Sudan,Niger,U,UNHCR,V,,P,Persons,0,5
2000,SDN,NGA,Sudan,Nigeria,G,Government,V,,P,Persons,0,11
2000,SDN,NOR,Sudan,Norway,G,Government,V,,P,Persons,0,31
2000,SDN,POL,Sudan,Poland,G,Government,V,,P,Persons,0,6
2000,SDN,ROU,Sudan,Romania,G,Government,V,,P,Persons,0,71
2000,SDN,ZAF,Sudan,South Africa,G,Government,V,,P,Persons,0,29
2000,SDN,SAU,Sudan,Saudi Arabia,U,UNHCR,V,,P,Persons,0,48
2000,SDN,SOM,Sudan,Somalia,U,UNHCR,V,,P,Persons,0,5
2000,SDN,ESP,Sudan,Spain,G,Government,V,,P,Persons,0,22
2000,SDN,SVN,Sudan,Slovenia,G,Government,V,,P,Persons,0,17
2000,SDN,SWE,Sudan,Sweden,G,Government,V,,P,Persons,0,16
2000,SDN,CHE,Sudan,Switzerland,G,Government,V,,P,Persons,0,55
2000,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,V,,C,Cases,0,287
2000,SDN,TZA,Sudan,United Republic of Tanzania,G,Government,V,,P,Persons,0,6
2000,SDN,TUR,Sudan,Türkiye,U,UNHCR,V,,P,Persons,0,7
2000,SDN,ARE,Sudan,United Arab Emirates,U,UNHCR,V,,P,Persons,0,16
2000,SDN,UGA,Sudan,Uganda,G,Government,V,,P,Persons,0,674
2000,SDN,UKR,Sudan,Ukraine,G,Government,V,,P,Persons,0,23
2000,SDN,USA,Sudan,United States of America,G,Government,N,New,C,Cases,0,230
2000,SDN,USA,Sudan,United States of America,G,Government,N,New,C,Cases,0,560
2000,SDN,YEM,Sudan,Yemen,U,UNHCR,V,,P,Persons,0,695
2000,SDN,ZWE,Sudan,Zimbabwe,G,Government,V,,P,Persons,0,15
2001,SDN,AGO,Sudan,Angola,U,UNHCR,V,,P,Persons,0,5
2001,SDN,EGY,Sudan,Egypt,U,UNHCR,V,,P,Persons,0,9529
2001,SDN,AUS,Sudan,Australia,G,Government,V,,C,Cases,0,8
2001,SDN,AUS,Sudan,Australia,G,Government,V,,C,Cases,0,10
2001,SDN,AUT,Sudan,Austria,G,Government,V,,P,Persons,0,78
2001,SDN,AZE,Sudan,Azerbaijan,U,UNHCR,V,,P,Persons,0,5
2001,SDN,BEL,Sudan,Belgium,G,Government,V,,P,Persons,0,124
2001,SDN,BEN,Sudan,Benin,G,Government,V,,P,Persons,0,6
2001,SDN,BWA,Sudan,Botswana,G,Government,V,,P,Persons,0,20
2001,SDN,BRA,Sudan,Brazil,G,Government,V,,P,Persons,0,5
2001,SDN,BGR,Sudan,Bulgaria,G,Government,V,,P,Persons,0,68
2001,SDN,KHM,Sudan,Cambodia,U,UNHCR,V,,P,Persons,0,5
2001,SDN,CAN,Sudan,Canada,G,Government,V,,P,Persons,0,402
2001,SDN,CAF,Sudan,Central African Republic,G,Government,V,,P,Persons,0,294
2001,SDN,TCD,Sudan,Chad,G,Government,V,,P,Persons,0,206
2001,SDN,COG,Sudan,Congo,U,UNHCR,V,,C,Cases,0,18
2001,SDN,COD,Sudan,Democratic Republic of the Congo,U,UNHCR,V,,C,Cases,0,19
2001,SDN,CUB,Sudan,Cuba,U,UNHCR,V,,P,Persons,0,5
2001,SDN,CYP,Sudan,Cyprus,U,UNHCR,V,,P,Persons,0,5
2001,SDN,DNK,Sudan,Denmark,G,Government,V,,P,Persons,0,12
2001,SDN,FRA,Sudan,France,G,Government,V,,P,Persons,0,98
2001,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,V,,C,Cases,0,390
2001,SDN,DEU,Sudan,Germany,G,Government,V,,P,Persons,0,199
2001,SDN,DEU,Sudan,Germany,G,Government,V,,P,Persons,0,31
2001,SDN,GHA,Sudan,Ghana,G,Government,V,,P,Persons,0,5
2001,SDN,GRC,Sudan,Greece,G,Government,V,,P,Persons,0,45
2001,SDN,HKG,Sudan,"China, Hong Kong Special Administrative Region",U,UNHCR,V,,P,Persons,0,8
2001,SDN,HUN,Sudan,Hungary,G,Government,V,,P,Persons,0,75
2001,SDN,IND,Sudan,India,U,UNHCR,V,,P,Persons,0,84
2001,SDN,IDN,Sudan,Indonesia,U,UNHCR,V,,P,Persons,0,5
2001,SDN,IRL,Sudan,Ireland,G,Government,V,,P,Persons,0,26
2001,SDN,IRQ,Sudan,Iraq,U,UNHCR,V,,P,Persons,0,5
2001,SDN,ITA,Sudan,Italy,G,Government,V,,P,Persons,0,97
2001,SDN,JOR,Sudan,Jordan,U,UNHCR,V,,P,Persons,0,97
2001,SDN,JPN,Sudan,Japan,G,Government,V,,P,Persons,0,5
2001,SDN,JPN,Sudan,Japan,G,Government,V,,P,Persons,0,5
2001,SDN,KEN,Sudan,Kenya,U,UNHCR,V,,P,Persons,0,282
2001,SDN,LBN,Sudan,Lebanon,U,UNHCR,V,,P,Persons,0,588
2001,SDN,MDA,Sudan,Republic of Moldova,U,UNHCR,V,,P,Persons,0,31
2001,SDN,MEX,Sudan,Mexico,U,UNHCR,V,,P,Persons,0,5
2001,SDN,MOZ,Sudan,Mozambique,G,Government,V,,P,Persons,0,9
2001,SDN,MLT,Sudan,Malta,G,Government,V,,C,Cases,0,49
2001,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,V,,P,Persons,0,869
2001,SDN,NGA,Sudan,Nigeria,G,Government,V,,P,Persons,0,6
2001,SDN,NOR,Sudan,Norway,G,Government,V,,P,Persons,0,47
2001,SDN,NZL,Sudan,New Zealand,G,Government,V,,P,Persons,0,5
2001,SDN,POL,Sudan,Poland,G,Government,V,,P,Persons,0,5
2001,SDN,POL,Sudan,Poland,G,Government,V,,P,Persons,0,11
2001,SDN,QAT,Sudan,Qatar,U,UNHCR,V,,P,Persons,0,7
2001,SDN,ROU,Sudan,Romania,G,Government,V,,P,Persons,0,47
2001,SDN,ZAF,Sudan,South Africa,G,Government,V,,P,Persons,0,11
2001,SDN,RUS,Sudan,Russian Federation,G,Government,V,,P,Persons,0,5
2001,SDN,SAU,Sudan,Saudi Arabia,U,UNHCR,V,,P,Persons,0,24
2001,SDN,ESP,Sudan,Spain,G,Government,V,,P,Persons,0,31
2001,SDN,SVK,Sudan,Slovakia,G,Government,V,,P,Persons,0,45
2001,SDN,SVN,Sudan,Slovenia,G,Government,V,,P,Persons,0,11
2001,SDN,SWE,Sudan,Sweden,G,Government,V,,P,Persons,0,15
2001,SDN,CHE,Sudan,Switzerland,G,Government,V,,P,Persons,0,70
2001,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,V,,C,Cases,0,208
2001,SDN,TZA,Sudan,United Republic of Tanzania,G,Government,V,,P,Persons,0,8
2001,SDN,TUR,Sudan,Türkiye,U,UNHCR,V,,P,Persons,0,7
2001,SDN,UGA,Sudan,Uganda,G,Government,V,,P,Persons,0,224
2001,SDN,UKR,Sudan,Ukraine,G,Government,V,,P,Persons,0,10
2001,SDN,USA,Sudan,United States of America,G,Government,N,New,C,Cases,0,300
2001,SDN,USA,Sudan,United States of America,G,Government,N,New,C,Cases,0,613
2001,SDN,YEM,Sudan,Yemen,U,UNHCR,V,,P,Persons,0,129
2001,SDN,ZWE,Sudan,Zimbabwe,G,Government,V,,P,Persons,0,69
2002,SDN,EGY,Sudan,Egypt,U,UNHCR,V,,P,Persons,0,6253
2002,SDN,AUT,Sudan,Austria,G,Government,V,,P,Persons,0,162
2002,SDN,BEL,Sudan,Belgium,G,Government,V,,P,Persons,0,354
2002,SDN,BEN,Sudan,Benin,G,Government,V,,P,Persons,0,86
2002,SDN,BWA,Sudan,Botswana,G,Government,V,,P,Persons,0,9
2002,SDN,BGR,Sudan,Bulgaria,G,Government,V,,P,Persons,0,133
2002,SDN,CAN,Sudan,Canada,G,Government,V,,P,Persons,0,189
2002,SDN,CAF,Sudan,Central African Republic,G,Government,V,,P,Persons,0,1034
2002,SDN,TCD,Sudan,Chad,G,Government,V,,P,Persons,0,23
2002,SDN,COG,Sudan,Congo,U,UNHCR,V,,C,Cases,0,10
2002,SDN,COD,Sudan,Democratic Republic of the Congo,U,UNHCR,V,,C,Cases,0,9
2002,SDN,DNK,Sudan,Denmark,G,Government,V,,P,Persons,0,41
2002,SDN,ERI,Sudan,Eritrea,U,UNHCR,V,,P,Persons,0,7
2002,SDN,ETH,Sudan,Ethiopia,G,Government,V,,P,Persons,0,6134
2002,SDN,FRA,Sudan,France,G,Government,V,,P,Persons,0,136
2002,SDN,FRA,Sudan,France,G,Government,V,,P,Persons,0,5
2002,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,V,,C,Cases,0,655
2002,SDN,DEU,Sudan,Germany,G,Government,V,,P,Persons,0,247
2002,SDN,DEU,Sudan,Germany,G,Government,V,,P,Persons,0,24
2002,SDN,GHA,Sudan,Ghana,G,Government,V,,P,Persons,0,10
2002,SDN,GRC,Sudan,Greece,G,Government,V,,P,Persons,0,58
2002,SDN,HUN,Sudan,Hungary,G,Government,V,,P,Persons,0,130
2002,SDN,IND,Sudan,India,U,UNHCR,V,,P,Persons,0,21
2002,SDN,IND,Sudan,India,U,UNHCR,V,,P,Persons,0,82
2002,SDN,IRL,Sudan,Ireland,G,Government,V,,P,Persons,0,17
2002,SDN,IRL,Sudan,Ireland,G,Government,V,,P,Persons,0,50
2002,SDN,ITA,Sudan,Italy,G,Government,V,,P,Persons,0,867
2002,SDN,JOR,Sudan,Jordan,U,UNHCR,V,,P,Persons,0,42
2002,SDN,KEN,Sudan,Kenya,U,UNHCR,V,,P,Persons,0,101
2002,SDN,KWT,Sudan,Kuwait,U,UNHCR,V,,P,Persons,0,12
2002,SDN,LBY,Sudan,Libya,U,UNHCR,V,,P,Persons,0,5
2002,SDN,LBN,Sudan,Lebanon,U,UNHCR,V,,P,Persons,0,272
2002,SDN,MDA,Sudan,Republic of Moldova,U,UNHCR,V,,P,Persons,0,7
2002,SDN,MOZ,Sudan,Mozambique,G,Government,V,,P,Persons,0,15
2002,SDN,MLT,Sudan,Malta,G,Government,V,,C,Cases,0,30
2002,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,V,,P,Persons,0,512
2002,SDN,NGA,Sudan,Nigeria,G,Government,V,,P,Persons,0,16
2002,SDN,NOR,Sudan,Norway,G,Government,V,,P,Persons,0,94
2002,SDN,NZL,Sudan,New Zealand,G,Government,V,,P,Persons,0,5
2002,SDN,POL,Sudan,Poland,G,Government,V,,P,Persons,0,5
2002,SDN,POL,Sudan,Poland,G,Government,V,,P,Persons,0,5
2002,SDN,QAT,Sudan,Qatar,U,UNHCR,V,,P,Persons,0,6
2002,SDN,ROU,Sudan,Romania,G,Government,V,,P,Persons,0,54
2002,SDN,ZAF,Sudan,South Africa,G,Government,V,,P,Persons,0,85
2002,SDN,RUS,Sudan,Russian Federation,G,Government,V,,P,Persons,0,6
2002,SDN,SAU,Sudan,Saudi Arabia,U,UNHCR,V,,P,Persons,0,25
2002,SDN,ESP,Sudan,Spain,G,Government,V,,P,Persons,0,39
2002,SDN,SRB,Sudan,Serbia,U,UNHCR,V,,P,Persons,0,5
2002,SDN,SVK,Sudan,Slovakia,G,Government,V,,P,Persons,0,44
2002,SDN,SVN,Sudan,Slovenia,G,Government,V,,P,Persons,0,5
2002,SDN,SWE,Sudan,Sweden,G,Government,V,,P,Persons,0,47
2002,SDN,CHE,Sudan,Switzerland,G,Government,V,,P,Persons,0,130
2002,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,V,,C,Cases,0,110
2002,SDN,TZA,Sudan,United Republic of Tanzania,G,Government,V,,P,Persons,0,7
2002,SDN,ARE,Sudan,United Arab Emirates,U,UNHCR,V,,P,Persons,0,9
2002,SDN,UGA,Sudan,Uganda,G,Government,V,,P,Persons,0,158
2002,SDN,USA,Sudan,United States of America,G,Government,N,New,P,Persons,0,359
2002,SDN,USA,Sudan,United States of America,G,Government,N,New,C,Cases,0,472
2002,SDN,YEM,Sudan,Yemen,U,UNHCR,V,,P,Persons,0,17
2002,SDN,ZWE,Sudan,Zimbabwe,G,Government,V,,P,Persons,0,6
2003,SDN,AGO,Sudan,Angola,G,Government,V,,P,Persons,0,5
2003,SDN,EGY,Sudan,Egypt,U,UNHCR,V,,P,Persons,0,5726
2003,SDN,AUS,Sudan,Australia,G,Government,V,,C,Cases,0,5
2003,SDN,AUS,Sudan,Australia,G,Government,V,,P,Persons,0,8
2003,SDN,AUT,Sudan,Austria,G,Government,V,,P,Persons,0,91
2003,SDN,BEL,Sudan,Belgium,G,Government,V,,P,Persons,0,37
2003,SDN,BEL,Sudan,Belgium,G,Government,V,,P,Persons,0,257
2003,SDN,BEN,Sudan,Benin,G,Government,V,,P,Persons,0,17
2003,SDN,BEN,Sudan,Benin,G,Government,V,,P,Persons,0,6
2003,SDN,BRA,Sudan,Brazil,G,Government,V,,P,Persons,0,5
2003,SDN,CAN,Sudan,Canada,G,Government,V,,P,Persons,0,128
2003,SDN,CAF,Sudan,Central African Republic,G,Government,V,,P,Persons,0,22
2003,SDN,TCD,Sudan,Chad,G,Government,V,,P,Persons,0,34
2003,SDN,COD,Sudan,Democratic Republic of the Congo,U,UNHCR,V,,C,Cases,0,14
2003,SDN,DNK,Sudan,Denmark,G,Government,V,,P,Persons,0,34
2003,SDN,DJI,Sudan,Djibouti,G,Government,V,,C,Cases,0,5
2003,SDN,ERI,Sudan,Eritrea,U,UNHCR,V,,P,Persons,0,6
2003,SDN,FRA,Sudan,France,G,Government,V,,P,Persons,0,406
2003,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,V,,P,Persons,0,1051
2003,SDN,DEU,Sudan,Germany,G,Government,V,,P,Persons,0,307
2003,SDN,DEU,Sudan,Germany,G,Government,V,,P,Persons,0,36
2003,SDN,GHA,Sudan,Ghana,G,Government,V,,P,Persons,0,15
2003,SDN,GRC,Sudan,Greece,G,Government,V,,P,Persons,0,222
2003,SDN,HUN,Sudan,Hungary,G,Government,V,,P,Persons,0,16
2003,SDN,IND,Sudan,India,U,UNHCR,V,,P,Persons,0,34
2003,SDN,IND,Sudan,India,U,UNHCR,V,,P,Persons,0,33
2003,SDN,IRL,Sudan,Ireland,G,Government,V,,P,Persons,0,30
2003,SDN,IRL,Sudan,Ireland,G,Government,V,,P,Persons,0,70
2003,SDN,ITA,Sudan,Italy,G,Government,V,,P,Persons,0,641
2003,SDN,JOR,Sudan,Jordan,U,UNHCR,V,,P,Persons,0,28
2003,SDN,JOR,Sudan,Jordan,U,UNHCR,V,,P,Persons,0,29
2003,SDN,JPN,Sudan,Japan,G,Government,V,,P,Persons,0,5
2003,SDN,KEN,Sudan,Kenya,U,UNHCR,V,,P,Persons,0,210
2003,SDN,LBY,Sudan,Libya,U,UNHCR,V,,P,Persons,0,5
2003,SDN,LBN,Sudan,Lebanon,U,UNHCR,V,,P,Persons,0,178
2003,SDN,LUX,Sudan,Luxembourg,G,Government,V,,P,Persons,0,11
2003,SDN,MDA,Sudan,Republic of Moldova,G,Government,V,,P,Persons,0,14
2003,SDN,MYS,Sudan,Malaysia,U,UNHCR,V,,P,Persons,0,9
2003,SDN,MLT,Sudan,Malta,G,Government,V,,P,Persons,0,28
2003,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,V,,P,Persons,0,293
2003,SDN,NGA,Sudan,Nigeria,G,Government,V,,P,Persons,0,35
2003,SDN,NOR,Sudan,Norway,G,Government,V,,P,Persons,0,67
2003,SDN,NZL,Sudan,New Zealand,G,Government,V,,P,Persons,0,5
2003,SDN,PAK,Sudan,Pakistan,U,UNHCR,V,,P,Persons,0,10
2003,SDN,POL,Sudan,Poland,G,Government,V,,P,Persons,0,8
2003,SDN,ROU,Sudan,Romania,G,Government,V,,P,Persons,0,10
2003,SDN,ZAF,Sudan,South Africa,G,Government,V,,P,Persons,0,42
2003,SDN,SAU,Sudan,Saudi Arabia,U,UNHCR,V,,P,Persons,0,18
2003,SDN,SOM,Sudan,Somalia,U,UNHCR,V,,C,Cases,0,5
2003,SDN,ESP,Sudan,Spain,G,Government,V,,P,Persons,0,21
2003,SDN,SVK,Sudan,Slovakia,G,Government,V,,P,Persons,0,12
2003,SDN,SWE,Sudan,Sweden,G,Government,V,,P,Persons,0,72
2003,SDN,CHE,Sudan,Switzerland,G,Government,V,,P,Persons,0,123
2003,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,V,,C,Cases,0,164
2003,SDN,TUR,Sudan,Türkiye,U,UNHCR,V,,P,Persons,0,64
2003,SDN,ARE,Sudan,United Arab Emirates,U,UNHCR,V,,P,Persons,0,5
2003,SDN,UGA,Sudan,Uganda,G,Government,V,,P,Persons,0,183
2003,SDN,UKR,Sudan,Ukraine,G,Government,V,,P,Persons,0,7
2003,SDN,UKR,Sudan,Ukraine,G,Government,V,,P,Persons,0,5
2003,SDN,USA,Sudan,United States of America,G,Government,N,New,P,Persons,0,202
2003,SDN,USA,Sudan,United States of America,G,Government,N,New,C,Cases,0,150
2003,SDN,YEM,Sudan,Yemen,U,UNHCR,V,,P,Persons,0,78
2003,SDN,ZWE,Sudan,Zimbabwe,G,Government,V,,P,Persons,0,19
2004,SDN,EGY,Sudan,Egypt,U,UNHCR,V,,P,Persons,0,9720
2004,SDN,AUS,Sudan,Australia,G,Government,V,,P,Persons,0,7
2004,SDN,AUT,Sudan,Austria,G,Government,V,,P,Persons,0,70
2004,SDN,BEL,Sudan,Belgium,G,Government,V,,P,Persons,0,26
2004,SDN,BEL,Sudan,Belgium,G,Government,V,,P,Persons,0,115
2004,SDN,BEN,Sudan,Benin,G,Government,V,,P,Persons,0,8
2004,SDN,BRA,Sudan,Brazil,G,Government,V,,P,Persons,0,5
2004,SDN,BGR,Sudan,Bulgaria,G,Government,V,,P,Persons,0,5
2004,SDN,CAN,Sudan,Canada,G,Government,V,,P,Persons,0,67
2004,SDN,CAF,Sudan,Central African Republic,G,Government,V,,P,Persons,0,64
2004,SDN,COG,Sudan,Congo,U,UNHCR,V,,C,Cases,0,5
2004,SDN,CYP,Sudan,Cyprus,G,Government,V,,P,Persons,0,6
2004,SDN,DNK,Sudan,Denmark,G,Government,V,,P,Persons,0,17
2004,SDN,ERI,Sudan,Eritrea,U,UNHCR,V,,P,Persons,0,6
2004,SDN,ETH,Sudan,Ethiopia,G,Government,V,,P,Persons,0,39
2004,SDN,FIN,Sudan,Finland,G,Government,V,,P,Persons,0,5
2004,SDN,FRA,Sudan,France,G,Government,V,,P,Persons,0,286
2004,SDN,FRA,Sudan,France,G,Government,V,,P,Persons,0,14
2004,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,V,,P,Persons,0,1445
2004,SDN,DEU,Sudan,Germany,G,Government,V,,P,Persons,0,438
2004,SDN,DEU,Sudan,Germany,G,Government,V,,P,Persons,0,33
2004,SDN,GHA,Sudan,Ghana,G,Government,V,,P,Persons,0,190
2004,SDN,GRC,Sudan,Greece,G,Government,V,,P,Persons,0,90
2004,SDN,HUN,Sudan,Hungary,G,Government,V,,P,Persons,0,5
2004,SDN,HUN,Sudan,Hungary,G,Government,V,,P,Persons,0,11
2004,SDN,IND,Sudan,India,U,UNHCR,V,,P,Persons,0,15
2004,SDN,IND,Sudan,India,U,UNHCR,V,,P,Persons,0,32
2004,SDN,IRL,Sudan,Ireland,G,Government,V,,P,Persons,0,41
2004,SDN,IRL,Sudan,Ireland,G,Government,V,,P,Persons,0,145
2004,SDN,ISR,Sudan,Israel,G,Government,V,,P,Persons,0,14
2004,SDN,ITA,Sudan,Italy,G,Government,V,,P,Persons,0,486
2004,SDN,JOR,Sudan,Jordan,U,UNHCR,V,,P,Persons,0,79
2004,SDN,KEN,Sudan,Kenya,U,UNHCR,V,,P,Persons,0,26
2004,SDN,LBY,Sudan,Libya,U,UNHCR,V,,P,Persons,0,49
2004,SDN,LBN,Sudan,Lebanon,U,UNHCR,V,,P,Persons,0,63
2004,SDN,LUX,Sudan,Luxembourg,G,Government,V,,P,Persons,0,29
2004,SDN,MYS,Sudan,Malaysia,U,UNHCR,V,,P,Persons,0,20
2004,SDN,MLT,Sudan,Malta,G,Government,V,,P,Persons,0,41
2004,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,V,,P,Persons,0,255
2004,SDN,NGA,Sudan,Nigeria,G,Government,V,,P,Persons,0,12
2004,SDN,NOR,Sudan,Norway,G,Government,V,,P,Persons,0,33
2004,SDN,NZL,Sudan,New Zealand,G,Government,V,,P,Persons,0,8
2004,SDN,PAK,Sudan,Pakistan,U,UNHCR,V,,P,Persons,0,5
2004,SDN,PRT,Sudan,Portugal,G,Government,V,,P,Persons,0,5
2004,SDN,ROU,Sudan,Romania,G,Government,V,,P,Persons,0,15
2004,SDN,ZAF,Sudan,South Africa,G,Government,V,,P,Persons,0,29
2004,SDN,SAU,Sudan,Saudi Arabia,U,UNHCR,V,,P,Persons,0,58
2004,SDN,ESP,Sudan,Spain,G,Government,V,,P,Persons,0,36
2004,SDN,SVK,Sudan,Slovakia,G,Government,V,,P,Persons,0,8
2004,SDN,SWE,Sudan,Sweden,G,Government,V,,P,Persons,0,82
2004,SDN,CHE,Sudan,Switzerland,G,Government,V,,P,Persons,0,184
2004,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,V,,C,Cases,0,190
2004,SDN,THA,Sudan,Thailand,U,UNHCR,V,,P,Persons,0,5
2004,SDN,TUR,Sudan,Türkiye,U,UNHCR,V,,P,Persons,0,28
2004,SDN,ARE,Sudan,United Arab Emirates,U,UNHCR,V,,P,Persons,0,9
2004,SDN,UGA,Sudan,Uganda,G,Government,V,,P,Persons,0,197
2004,SDN,UKR,Sudan,Ukraine,G,Government,V,,P,Persons,0,17
2004,SDN,USA,Sudan,United States of America,G,Government,N,New,P,Persons,0,48
2004,SDN,USA,Sudan,United States of America,G,Government,N,New,C,Cases,0,71
2004,SDN,YEM,Sudan,Yemen,U,UNHCR,V,,P,Persons,0,127
2005,SDN,EGY,Sudan,Egypt,U,UNHCR,V,,P,Persons,0,2400
2005,SDN,AUS,Sudan,Australia,G,Government,V,,C,Cases,0,9
2005,SDN,AUS,Sudan,Australia,G,Government,V,,P,Persons,0,7
2005,SDN,AUT,Sudan,Austria,G,Government,V,,P,Persons,0,67
2005,SDN,BHR,Sudan,Bahrain,U,UNHCR,V,,P,Persons,0,9
2005,SDN,BEL,Sudan,Belgium,G,Government,V,,P,Persons,0,75
2005,SDN,BEL,Sudan,Belgium,G,Government,V,,P,Persons,0,60
2005,SDN,BEN,Sudan,Benin,G,Government,V,,P,Persons,0,5
2005,SDN,BLR,Sudan,Belarus,G,Government,V,,P,Persons,0,5
2005,SDN,BRA,Sudan,Brazil,G,Government,V,,P,Persons,0,5
2005,SDN,CAN,Sudan,Canada,G,Government,V,,P,Persons,0,44
2005,SDN,CAF,Sudan,Central African Republic,G,Government,V,,P,Persons,0,105
2005,SDN,TCD,Sudan,Chad,G,Government,V,,P,Persons,0,13
2005,SDN,CHN,Sudan,China,U,UNHCR,V,,P,Persons,0,5
2005,SDN,COG,Sudan,Congo,U,UNHCR,V,,C,Cases,0,14
2005,SDN,COD,Sudan,Democratic Republic of the Congo,U,UNHCR,V,,C,Cases,0,5
2005,SDN,CYP,Sudan,Cyprus,G,Government,V,,P,Persons,0,5
2005,SDN,DNK,Sudan,Denmark,G,Government,V,,P,Persons,0,21
2005,SDN,ERI,Sudan,Eritrea,U,UNHCR,V,,P,Persons,0,48
2005,SDN,FIN,Sudan,Finland,G,Government,V,,P,Persons,0,9
2005,SDN,FRA,Sudan,France,G,Government,V,,P,Persons,0,235
2005,SDN,FRA,Sudan,France,G,Government,V,,P,Persons,0,409
2005,SDN,FRA,Sudan,France,G,Government,V,,P,Persons,0,41
2005,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,V,,P,Persons,0,991
2005,SDN,DEU,Sudan,Germany,G,Government,V,,P,Persons,0,187
2005,SDN,DEU,Sudan,Germany,G,Government,V,,P,Persons,0,17
2005,SDN,GHA,Sudan,Ghana,G,Government,V,,P,Persons,0,365
2005,SDN,GRC,Sudan,Greece,G,Government,V,,P,Persons,0,121
